Mass,dTeffdM,dTeffdM_lb,dTeffdM_ub
0.18000000000000005,2.767018237659377,2.0117608827014313,3.420166519923609
0.18100000000000005,2.6904751580927733,1.9389264235617365,3.3432979304359023
0.18149697679567303,2.6542164656788674,1.9019944813792162,3.307183973035102
0.18200000000000005,2.6204153095418437,1.8670053676316427,3.271070072235173
0.18260064118189623,2.571738008367347,1.8310576578221174,3.2261640012365413
0.18300000000000005,2.545190416499686,1.8053523838545666,3.193557003110961
0.18400000000000005,2.4720339762590164,1.7395373926808535,3.1230852708506176
0.18500000000000005,2.4054972677620383,1.6725546977684003,3.054931044398852
0.18600000000000005,2.3374248320816395,1.6105735350718648,2.9862496423101326
0.18700000000000006,2.27255925020451,1.5482136683889567,2.917113639944078
0.18800000000000003,2.2079576384114907,1.4886997978822643,2.8507761127998767
0.18900000000000003,2.144341661987985,1.4282585639816738,2.7835154141472565
0.19000000000000003,2.083035715998085,1.3704052912031297,2.7197603988959496
0.19100000000000003,2.019225483301847,1.3077258035476975,2.6532438764540753
0.19200000000000003,1.9624056193582493,1.2526230926748494,2.5894481045602085
0.19300000000000003,1.9011572429165422,1.1973168591030505,2.5283270911520814
0.19394416339916454,1.8469990348584804,1.146531306983463,2.4727208441014312
0.19400000000000003,1.842005160320354,1.1448744899345569,2.4689146035747545
0.19500000000000003,1.783725980394299,1.095107963585109,2.409560568542447
0.19600000000000004,1.7282399712349308,1.039676819538783,2.35299733729578
0.19700000000000004,1.6729985674234602,0.9867869655004057,2.296451638024391
0.19800000000000004,1.619373777606964,0.9395643565695334,2.23697990503594
0.19900000000000004,1.570240962907403,0.8914438846629963,2.1781470877780036
0.20000000000000004,1.518524018059268,0.8439646559952568,2.1219715537090953
0.20100000000000004,1.4650994725119817,0.7970387104298094,2.0710875160273448
0.20200000000000004,1.4146195056094004,0.7522115935536222,2.0156662661633025
0.20300000000000004,1.3661469702453197,0.7059128480088008,1.9679608336080625
0.20400000000000004,1.3154998085368004,0.667135306884572,1.9191993751842689
0.20500000000000004,1.2705259256506196,0.6221361018271583,1.875157892746484
0.20600000000000004,1.2242397827316964,0.5783514025951941,1.8272682345773494
0.20700000000000005,1.1801237618674236,0.5348949895765748,1.7798217164346917
0.20800000000000005,1.1370206490176735,0.500656698189123,1.7326035164032352
0.20900000000000005,1.096055015601439,0.45737704504827226,1.6872258511611917
0.21000000000000005,1.0515755166422163,0.41921246874019336,1.647814409985281
0.21100000000000005,1.0092624586382652,0.3781223243434086,1.6060513715069056
0.21200000000000005,0.9725583899716986,0.33828601792758606,1.5669390339157385
0.21300000000000005,0.9335067663568121,0.3008892711236195,1.5297819169581524
0.21400000000000005,0.8971383012928664,0.2704298488687697,1.4897357302112892
0.21500000000000005,0.8616766035873229,0.23450161651561557,1.448829742225784
0.21600000000000005,0.8248493789766846,0.196481289614418,1.4137062447186681
0.21700000000000005,0.7920636249798778,0.16500404093129636,1.3789239604191332
0.21800000000000005,0.7585937932151017,0.13188873429495923,1.3429424261615908
0.21821012277366883,0.752328092658207,0.12555726074991366,1.338480545259359
0.21900000000000006,0.7278274581789529,0.09888568724226833,1.3095837332955573
0.22000000000000003,0.6931677912969756,0.06708297274624889,1.2794244169562077
0.22100000000000003,0.6611424843843821,0.038608593762535365,1.246645368630979
0.22200000000000003,0.6306511523400893,0.009599063231461211,1.2197196684885634
0.22300000000000003,0.5992851517543909,-0.021937955049315443,1.1870820385342433
0.22400000000000003,0.5728203342222556,-0.04896435236766959,1.1637179409478886
0.22500000000000003,0.5454513456594801,-0.07539590740075797,1.1366672399113993
0.22600000000000003,0.5194643316324268,-0.10187610995747201,1.1089421139502542
0.22700000000000004,0.49207869285072725,-0.12614547552230074,1.0869306324874137
0.22800000000000004,0.465320200969458,-0.15295739973827932,1.0632614772509945
0.22900000000000004,0.44529376367833184,-0.1731803920232441,1.039861866721406
0.23000000000000004,0.42323157394485417,-0.19832425647752325,1.018666222295571
0.23100000000000004,0.3984888129766038,-0.21458092589170152,0.9984831690251621
0.2315577696814219,0.38648208221379216,-0.22756436641284017,0.9878086166268956
0.23200000000000004,0.3775670299598963,-0.23387097108817023,0.9785970149393359
0.23300000000000004,0.35927932416034897,-0.25553919381688756,0.9586987267855809
0.23400000000000004,0.33884422975707784,-0.27764067967057304,0.9407965443287527
0.23500000000000004,0.3176663097346115,-0.2950545765475265,0.9218366196203709
0.23529072343218344,0.3136564332608524,-0.3015085213929342,0.9157544323552044
0.23600000000000004,0.2998942671270451,-0.3116531370269211,0.9033624098258417
0.23700000000000004,0.2849764708155449,-0.3278024110526758,0.8823177880567624
0.23721027294373204,0.2814788360410248,-0.3334640040755317,0.8783872835989395
0.23800000000000004,0.2704033278083385,-0.3415013466997075,0.8709587544301762
0.23900000000000005,0.256722732394413,-0.356719304612478,0.856103479326149
0.24000000000000005,0.24383555374075344,-0.37302380844406424,0.8450739814490351
0.24021939504308476,0.24314234483793354,-0.3736854601790804,0.8398281519530932
0.24100000000000005,0.2329714822918391,-0.3813061955431186,0.8265448267556851
