Mass,LogL,LogL_lb,LogL_ub
0.3520000000000001,-1.7900962664573217,-1.8034623121238997,-1.7748189128375202
0.35270937664471524,-1.7876579843085039,-1.801125820570034,-1.7722688256752783
0.3530000000000001,-1.7867195528069,-1.800091430064194,-1.7712171445451763
0.3540000000000001,-1.7832764710086833,-1.796801353235478,-1.767627524510768
0.3550000000000001,-1.779853242164485,-1.7934760829394367,-1.7640642293894495
0.3553068390981111,-1.7788384798505674,-1.7925235612973276,-1.7629406254661364
0.3560000000000001,-1.7764864390126185,-1.790243001436057,-1.7604123341907894
0.3570000000000001,-1.7730916654187245,-1.7869489436170576,-1.7569528835427222
0.3580000000000001,-1.7697363073009043,-1.7837447238865947,-1.7535430602296047
0.3590000000000001,-1.7664242978105735,-1.7805769910516713,-1.750237960680629
0.3600000000000001,-1.7631830016519634,-1.7774151887472296,-1.7468269086512576
0.3610000000000001,-1.7599931046808108,-1.7741688479232607,-1.7435375730450091
0.3620000000000001,-1.756783204588813,-1.7710665108933485,-1.7402273013199416
0.3630000000000001,-1.7536359123827467,-1.7679731850831173,-1.7370160385424573
0.3640000000000001,-1.7505208576848879,-1.7648645974933168,-1.7337328531124307
0.3650000000000001,-1.747406637013914,-1.7617831618838828,-1.7306662472404803
0.3660000000000001,-1.7442858340399328,-1.75877885510573,-1.7274816812671916
0.3670000000000001,-1.7412998626052438,-1.7556906841456539,-1.7246572328197574
0.3680000000000001,-1.738358040364988,-1.7527289766737866,-1.721571906149698
0.36900000000000005,-1.7353475310699262,-1.749828183554488,-1.7185871086814906
0.37000000000000005,-1.7324856324291247,-1.7468834410813712,-1.715677245891271
0.37100000000000005,-1.7296194747894293,-1.7438948092981015,-1.7129686542128908
0.37200000000000005,-1.7267555324490678,-1.7410385962339932,-1.7101334608769614
0.37300000000000005,-1.7239940537116314,-1.738266804278645,-1.7074589948542047
0.37400000000000005,-1.7212128558101283,-1.7353712043788863,-1.7048721645245428
0.37500000000000006,-1.7184665440933458,-1.7325197929379466,-1.702351356462081
0.37600000000000006,-1.715812555481802,-1.729860419946651,-1.6997585149560241
0.37700000000000006,-1.7132339606261104,-1.7269374617860027,-1.6973736515981452
0.37800000000000006,-1.710646449962381,-1.7242780767613077,-1.6949136373323375
0.37900000000000006,-1.7080716624027699,-1.7215910862600126,-1.6926205655134599
0.38000000000000006,-1.7054783708319567,-1.7188840131227312,-1.6903821942301593
0.38100000000000006,-1.703071822521192,-1.7162581220878854,-1.6881667790103048
0.38200000000000006,-1.7005009141805216,-1.7135621694214127,-1.6861002075068339
0.38300000000000006,-1.6982047737600048,-1.7109981598165762,-1.6840798973100193
0.38400000000000006,-1.6958165503761717,-1.708436481912318,-1.6819756334609577
0.38500000000000006,-1.6934633287179102,-1.705927033788352,-1.6799773177896895
0.38600000000000007,-1.691165162830809,-1.7032657897110397,-1.6779488505138889
0.38700000000000007,-1.688897575433149,-1.7009661303723402,-1.6760544082817126
0.38800000000000007,-1.6866824596239134,-1.6984402736922866,-1.674140891073577
0.3889236042162152,-1.6846221543780677,-1.6961986473078028,-1.672490822424762
0.38900000000000007,-1.6844697370419652,-1.69597683569702,-1.6722983859132512
0.39000000000000007,-1.6822920127037349,-1.6935491527244306,-1.6706403241293852
0.39100000000000007,-1.6801832308941305,-1.6912961051884097,-1.6687730409771637
0.39200000000000007,-1.6780403558208068,-1.6888490309893893,-1.6671757330182582
0.39252757016455536,-1.6770194605701394,-1.6877254339189407,-1.666299853360909
0.39300000000000007,-1.6761123135940843,-1.6866080265989287,-1.6655248648247005
0.3940000000000001,-1.673984567927317,-1.6843944595694822,-1.6639080127733756
0.3950000000000001,-1.6720252961394593,-1.6821683564047538,-1.6623006596654333
0.3960000000000001,-1.6701098352219614,-1.6799236500131702,-1.6606904606924755
0.3970000000000001,-1.6681880521310863,-1.677874400291309,-1.659126292302078
0.3980000000000001,-1.666318224911423,-1.6757126291022324,-1.6575794687286658
0.3990000000000001,-1.6644893394057445,-1.6735803514700878,-1.6560164731379179
